Epoch,Step,Train Loss,Val Loss,Perplexity,Active Layers,Skip Ratio
1,50,10.305602073669434,2.601421004533768,13.482885360717773,13.0,0.0
1,100,9.1439208984375,2.6005581748485564,13.471256256103516,13.0,0.0
1,150,8.968791007995605,2.599832143783569,13.461477279663086,13.0,0.0
1,200,6.057868957519531,2.5974581265449523,13.429558753967285,13.0,0.0
1,250,8.520742416381836,2.595792557001114,13.407208442687988,13.0,0.0
1,300,7.390775203704834,2.5945253551006315,13.390230178833008,13.0,0.0
1,350,7.245278835296631,2.593350489139557,13.374506950378418,13.0,0.0
1,400,7.202369689941406,2.5923816704750062,13.361557006835938,13.0,0.0
1,450,8.304720878601074,2.590211089849472,13.332586288452148,13.0,0.0
1,500,7.863996982574463,2.589702982902527,13.325814247131348,13.0,0.0
1,550,4.020768165588379,2.5888113379478455,13.313937187194824,13.0,0.0
1,600,7.7074103355407715,2.5914072513580324,13.348544120788574,13.0,0.0
1,650,4.0481061935424805,2.593333342075348,13.374277114868164,13.0,0.0
1,700,4.33070182800293,2.600973700284958,13.476852416992188,13.0,0.0
1,750,5.312831878662109,2.6054430186748503,13.53722095489502,13.0,0.0
1,800,6.453599452972412,2.605636992454529,13.539848327636719,13.0,0.0
1,850,4.819605827331543,2.6130736124515535,13.640913009643555,13.0,0.0
1,900,9.290133476257324,2.6204071021080018,13.741316795349121,13.0,0.0
1,950,6.343027114868164,2.632834916114807,13.913156509399414,13.0,0.0
1,1000,5.363506317138672,2.621324715614319,13.753931999206543,13.0,0.0
1,1050,5.574501037597656,2.6431645452976227,14.05762004852295,13.0,0.0
1,1100,6.515063285827637,2.66558456659317,14.376351356506348,13.0,0.0
1,1150,3.7567570209503174,2.639232213497162,14.002448081970215,13.0,0.0
1,1200,3.2189698219299316,2.6325722837448122,13.909502029418945,13.0,0.0
1,1250,5.130271911621094,2.6422868502140044,14.04528522491455,13.0,0.0
1,1300,6.826199054718018,2.6581850457191467,14.270364761352539,13.0,0.0
1,1350,4.656515121459961,2.6811715841293333,14.602191925048828,13.0,0.0
1,1400,4.591592788696289,2.664506460428238,14.360859870910645,13.0,0.0
1,1450,5.777944564819336,2.6540007305145266,14.210779190063477,13.0,0.0
1,1500,4.6877760887146,2.633675924539566,13.924860954284668,13.0,0.0
1,1550,4.896359920501709,2.637518805265427,13.97847843170166,13.0,0.0
1,1600,4.952538013458252,2.638429869413376,13.991218566894531,13.0,0.0
1,1650,4.6600446701049805,2.6299070632457733,13.872481346130371,13.0,0.0
1,1700,5.632099628448486,2.627367203235626,13.837291717529297,13.0,0.0
1,1750,5.414129257202148,2.6358473336696626,13.955132484436035,13.0,0.0
1,1800,3.840961217880249,2.63130854845047,13.891936302185059,13.0,0.0
1,1850,5.813833713531494,2.6026871848106383,13.49996566772461,13.0,0.0
1,1900,5.100070953369141,2.597086247205734,13.424564361572266,13.0,0.0
1,1950,6.3735785484313965,2.6064698135852815,13.551129341125488,13.0,0.0
1,2000,3.812070369720459,2.595101521015167,13.397948265075684,13.0,0.0
1,2050,5.331920623779297,2.610103328227997,13.600456237792969,13.0,0.0
1,2100,4.826862335205078,2.5973377883434297,13.42794132232666,13.0,0.0
1,2150,3.8345558643341064,2.6070295751094816,13.558716773986816,13.0,0.0
1,2200,4.4906697273254395,2.5989507043361666,13.449616432189941,13.0,0.0
1,2250,4.0827484130859375,2.6032665085792543,13.50778865814209,13.0,0.0
1,2300,3.554391384124756,2.5732294631004335,13.108089447021484,13.0,0.0
1,2350,3.72873854637146,2.5821918070316316,13.226094245910645,13.0,0.0
1,2400,5.119295597076416,2.605411411523819,13.536794662475586,13.0,0.0
1,2450,4.1453962326049805,2.5752317798137665,13.134361267089844,13.0,0.0
1,2500,3.721113920211792,2.56974028468132,13.062431335449219,13.0,0.0
1,2550,5.357265472412109,2.5854454612731934,13.269197463989258,13.0,0.0
1,2600,4.558817386627197,2.5704789364337923,13.072083473205566,13.0,0.0
1,2650,5.586963176727295,2.561051517724991,12.949427604675293,13.0,0.0
1,2700,4.950738430023193,2.565396395921707,13.00581169128418,13.0,0.0
1,2750,4.684176921844482,2.54959987282753,12.801980972290039,13.0,0.0
1,2800,4.140488624572754,2.5598673045635225,12.934102058410645,13.0,0.0
1,2850,4.454530239105225,2.5600333189964295,12.936248779296875,13.0,0.0
1,2900,5.526559352874756,2.5725550186634063,13.099250793457031,13.0,0.0
1,2950,4.432073593139648,2.545236679315567,12.746243476867676,13.0,0.0
1,3000,3.9520535469055176,2.5468826937675475,12.767241477966309,13.0,0.0
