Epoch,Step,Train Loss,Val Loss,Perplexity,Active Layers,Skip Ratio
1,50,5.340119361877441,2.436858758093819,11.437056541442871,16.0,0.5
1,100,5.466586589813232,2.4107274555024647,11.142064094543457,16.0,0.5
1,150,9.031341552734375,2.405246248320928,11.081158638000488,16.0,0.5
1,200,4.737510681152344,2.4312608412333896,11.373212814331055,16.0,0.5
1,250,5.148598670959473,2.4434092612493608,11.512221336364746,16.0,0.5
1,300,5.495702266693115,2.4296276266612704,11.354653358459473,16.0,0.5
1,350,4.684023380279541,2.429860058284941,11.357293128967285,16.0,0.5
1,400,4.261206150054932,2.422373173728822,11.272578239440918,16.0,0.5
1,450,6.267123222351074,2.418727993965149,11.231562614440918,16.0,0.5
1,500,6.221020221710205,2.4398450208088707,11.471263885498047,16.0,0.5
1,550,4.980652809143066,2.4224889354100303,11.273883819580078,16.0,0.5
1,600,3.831840991973877,2.448657192881145,11.572796821594238,16.0,0.5
2,650,4.154317378997803,2.4592971480081953,11.696588516235352,16.0,0.5
2,700,6.119875907897949,2.4499547500458974,11.587821960449219,16.0,0.5
2,750,3.630908727645874,2.4671323072342646,11.788592338562012,16.0,0.5
2,800,4.109178066253662,2.4670097203481767,11.787147521972656,16.0,0.5
2,850,3.4260008335113525,2.4973633989455206,12.150415420532227,16.0,0.5
2,900,4.93951416015625,2.4653520603028554,11.767623901367188,16.0,0.5
2,950,5.207961559295654,2.4728475165745567,11.856159210205078,16.0,0.5
2,1000,4.725796699523926,2.4721786862327937,11.84823226928711,16.0,0.5
2,1050,5.1517014503479,2.455071549566965,11.647265434265137,16.0,0.5
2,1100,3.92976450920105,2.4618888809567405,11.726940155029297,16.0,0.5
2,1150,5.513443946838379,2.4590877635138377,11.69413948059082,16.0,0.5
2,1200,2.91392183303833,2.4973690982848877,12.150485038757324,16.0,0.5
2,1250,5.046850204467773,2.4501145586134894,11.589673042297363,16.0,0.5
3,1300,3.3088293075561523,2.462071596630036,11.729084968566895,16.0,0.5
3,1350,3.312164068222046,2.4734625456825134,11.86345386505127,16.0,0.5
3,1400,3.9788424968719482,2.467914851884993,11.797821044921875,16.0,0.5
3,1450,4.380654335021973,2.4726574742604814,11.85390567779541,16.0,0.5
3,1500,4.691656589508057,2.4598259433867438,11.702775001525879,16.0,0.5
3,1550,4.867109298706055,2.467854594427442,11.79710865020752,16.0,0.5
3,1600,3.4403398036956787,2.4746579461627536,11.877644538879395,16.0,0.5
3,1650,3.7697017192840576,2.4676914025866794,11.795185089111328,16.0,0.5
3,1700,4.817054748535156,2.458201145368909,11.683775901794434,16.0,0.5
3,1750,4.012007236480713,2.451301135714092,11.603434562683105,16.0,0.5
3,1800,4.405247211456299,2.440271918735807,11.476160049438477,16.0,0.5
3,1850,4.806014060974121,2.4625095772364785,11.734223365783691,16.0,0.5
