Epoch,Step,Train Loss,Val Loss,Perplexity,Active Layers,Skip Ratio
1,50,2.3006792068481445,2.3225917551252575,10.202081680297852,28.0,0.0
1,100,2.170053005218506,2.241574183342949,9.408130645751953,28.0,0.0
1,150,2.1673688888549805,2.1991558964290316,9.0173978805542,28.0,0.0
1,200,2.4045586585998535,2.180894272668021,8.85422134399414,28.0,0.0
1,250,2.2365520000457764,2.1721705841639687,8.777316093444824,28.0,0.0
1,300,1.994972586631775,2.1675350211915516,8.736721992492676,28.0,0.0
1,350,2.0703442096710205,2.1633549796210394,8.700277328491211,28.0,0.0
1,400,2.046367645263672,2.1608928706910877,8.678884506225586,28.0,0.0
1,450,2.1141695976257324,2.1584668405472285,8.657853126525879,28.0,0.0
1,500,2.1581532955169678,2.157697344583178,8.65119457244873,28.0,0.0
1,550,1.961585283279419,2.156108710500929,8.637460708618164,28.0,0.0
1,600,2.032313823699951,2.1556423656524175,8.63343334197998,28.0,0.0
2,650,1.966808557510376,2.1552104741807967,8.629706382751465,28.0,0.0
2,700,2.1523401737213135,2.154449506411477,8.623141288757324,28.0,0.0
2,750,2.162766218185425,2.152840423205542,8.609277725219727,28.0,0.0
2,800,2.001875162124634,2.1530680978108965,8.611237525939941,28.0,0.0
2,850,2.2243337631225586,2.153410512303549,8.61418628692627,28.0,0.0
2,900,2.18789005279541,2.151817898901682,8.600478172302246,28.0,0.0
2,950,2.094525098800659,2.151449587610033,8.597312927246094,28.0,0.0
2,1000,2.3970305919647217,2.1524040074575517,8.605522155761719,28.0,0.0
2,1050,2.0748512744903564,2.151418135279701,8.597042083740234,28.0,0.0
2,1100,2.307246208190918,2.150874650667584,8.59237003326416,28.0,0.0
2,1150,1.9844249486923218,2.149035790609935,8.576583862304688,28.0,0.0
2,1200,2.189854860305786,2.1491103985952953,8.577223777770996,28.0,0.0
2,1250,2.201143503189087,2.1494008321610707,8.579717636108398,28.0,0.0
3,1300,1.991408348083496,2.1506315356209162,8.590280532836914,28.0,0.0
3,1350,2.18691349029541,2.150148384154789,8.586132049560547,28.0,0.0
3,1400,2.1523430347442627,2.1512131009783064,8.595279693603516,28.0,0.0
3,1450,1.7533987760543823,2.1520993425732566,8.602900505065918,28.0,0.0
3,1500,2.1887717247009277,2.1517212769341847,8.599647521972656,28.0,0.0
3,1550,2.118516206741333,2.1510476782208396,8.593857765197754,28.0,0.0
3,1600,2.2190051078796387,2.1521021789974637,8.602924346923828,28.0,0.0
3,1650,2.0940208435058594,2.1509264707565308,8.592816352844238,28.0,0.0
3,1700,2.293025016784668,2.1500304445387823,8.585119247436523,28.0,0.0
3,1750,2.154130697250366,2.151527514533391,8.597980499267578,28.0,0.0
3,1800,2.040466785430908,2.150261966008989,8.587106704711914,28.0,0.0
3,1850,2.378537893295288,2.1494480144409907,8.580120086669922,28.0,0.0
