Epoch,Step,Train Loss,Val Loss,Perplexity,Active Layers,Skip Ratio
1,50,2.3295867443084717,2.5771252191066742,13.159255027770996,36.0,0.0
1,100,1.9708067178726196,2.561083290576935,12.949838638305664,36.0,0.0
1,150,2.5708162784576416,2.5430526435375214,12.718437194824219,36.0,0.0
1,200,2.559061050415039,2.523960853815079,12.477921485900879,36.0,0.0
1,250,2.5287301540374756,2.5076482689380644,12.276025772094727,36.0,0.0
1,300,2.4911739826202393,2.491713695526123,12.081963539123535,36.0,0.0
1,350,2.764713764190674,2.4739019048213957,11.868667602539062,36.0,0.0
1,400,2.698016405105591,2.454513285160065,11.640767097473145,36.0,0.0
1,450,3.24355149269104,2.4381606769561768,11.451957702636719,36.0,0.0
1,500,2.3228671550750732,2.423132737874985,11.281144142150879,36.0,0.0
1,550,2.2615108489990234,2.4087459456920626,11.120007514953613,36.0,0.0
1,600,2.6358182430267334,2.3929504811763764,10.9457426071167,36.0,0.0
1,650,2.390066623687744,2.380163048505783,10.806663513183594,36.0,0.0
1,700,2.6668190956115723,2.3690157413482664,10.686867713928223,36.0,0.0
1,750,2.2153432369232178,2.3585025864839553,10.575104713439941,36.0,0.0
1,800,1.84099280834198,2.3482514852285385,10.467252731323242,36.0,0.0
1,850,1.999011754989624,2.3397689056396485,10.378837585449219,36.0,0.0
1,900,2.3894927501678467,2.331841704249382,10.29688835144043,36.0,0.0
1,950,2.5649869441986084,2.324747412800789,10.224096298217773,36.0,0.0
1,1000,2.7534446716308594,2.3168082189559938,10.143247604370117,36.0,0.0
1,1050,2.401050090789795,2.3115511107444764,10.090063095092773,36.0,0.0
1,1100,2.0909957885742188,2.3067417830228805,10.04165267944336,36.0,0.0
1,1150,2.490058422088623,2.3031455492973327,10.005606651306152,36.0,0.0
1,1200,2.8173696994781494,2.2982261949777603,9.956504821777344,36.0,0.0
1,1250,2.1171183586120605,2.2957209223508834,9.931591987609863,36.0,0.0
1,1300,2.226005792617798,2.2931707829236982,9.90629768371582,36.0,0.0
1,1350,3.1395387649536133,2.2911492919921876,9.8862943649292,36.0,0.0
1,1400,2.3556132316589355,2.2877907133102418,9.853145599365234,36.0,0.0
1,1450,2.187311887741089,2.286323191523552,9.83869743347168,36.0,0.0
1,1500,1.750103235244751,2.284050642251968,9.816363334655762,36.0,0.0
1,1550,1.440879464149475,2.282329730391502,9.799484252929688,36.0,0.0
1,1600,2.3142764568328857,2.2799865865707396,9.776549339294434,36.0,0.0
1,1650,1.496987223625183,2.2776595371961594,9.753826141357422,36.0,0.0
1,1700,2.8323357105255127,2.276141604781151,9.739030838012695,36.0,0.0
1,1750,2.6549601554870605,2.2756899958848953,9.734634399414062,36.0,0.0
1,1800,2.0654311180114746,2.274585571885109,9.72388744354248,36.0,0.0
1,1850,2.6357738971710205,2.2729220533370973,9.707725524902344,36.0,0.0
1,1900,2.2673962116241455,2.270301579236984,9.682320594787598,36.0,0.0
1,1950,2.2541229724884033,2.2688030189275743,9.66782283782959,36.0,0.0
1,2000,2.3516621589660645,2.2681659126281737,9.661663055419922,36.0,0.0
1,2050,1.6753665208816528,2.2664952623844146,9.645536422729492,36.0,0.0
1,2100,2.8486454486846924,2.2655807667970658,9.63671875,36.0,0.0
1,2150,2.287388801574707,2.2637792682647704,9.619373321533203,36.0,0.0
1,2200,2.1905510425567627,2.2632649570703505,9.614428520202637,36.0,0.0
1,2250,2.1897459030151367,2.2621745002269744,9.603951454162598,36.0,0.0
1,2300,2.0485541820526123,2.2616945815086367,9.599343299865723,36.0,0.0
1,2350,2.3905580043792725,2.260988089442253,9.592561721801758,36.0,0.0
1,2400,2.6651079654693604,2.260511794090271,9.587995529174805,36.0,0.0
1,2450,2.7500572204589844,2.259744483232498,9.580639839172363,36.0,0.0
1,2500,2.7676634788513184,2.2593539863824845,9.576899528503418,36.0,0.0
1,2550,2.683260917663574,2.2601387161016464,9.584419250488281,36.0,0.0
1,2600,1.8350422382354736,2.2597031468153,9.580245018005371,36.0,0.0
1,2650,2.4395339488983154,2.2587750834226608,9.571356773376465,36.0,0.0
1,2700,1.7967690229415894,2.2575470215082167,9.559612274169922,36.0,0.0
1,2750,2.7209701538085938,2.2559605383872987,9.544456481933594,36.0,0.0
1,2800,2.15079927444458,2.2542378562688827,9.528029441833496,36.0,0.0
1,2850,2.487964391708374,2.2524148458242417,9.510675430297852,36.0,0.0
1,2900,2.6613500118255615,2.252442049384117,9.510933876037598,36.0,0.0
1,2950,2.2034335136413574,2.251000261902809,9.49722957611084,36.0,0.0
1,3000,2.5472829341888428,2.2511891502141954,9.499025344848633,36.0,0.0
1,3050,2.3814446926116943,2.2509154146909713,9.49642562866211,36.0,0.0
1,3100,2.4466891288757324,2.25022662460804,9.489887237548828,36.0,0.0
1,3150,2.2609751224517822,2.2497749012708663,9.485600471496582,36.0,0.0
1,3200,2.252053737640381,2.249209871888161,9.480242729187012,36.0,0.0
1,3250,2.213029623031616,2.2483031684160233,9.471650123596191,36.0,0.0
1,3300,2.6484901905059814,2.2470678979158403,9.45995807647705,36.0,0.0
1,3350,2.0999321937561035,2.24591876745224,9.449092864990234,36.0,0.0
1,3400,2.762507677078247,2.245034923553467,9.44074535369873,36.0,0.0
1,3450,2.5135161876678467,2.244355072379112,9.434328079223633,36.0,0.0
1,3500,2.3774774074554443,2.244154031276703,9.432432174682617,36.0,0.0
1,3550,2.6402394771575928,2.243706045746803,9.428207397460938,36.0,0.0
1,3600,1.7280610799789429,2.2434556913375854,9.425847053527832,36.0,0.0
1,3650,2.669060230255127,2.2425562900304796,9.417374610900879,36.0,0.0
1,3700,2.0850906372070312,2.2431606423854826,9.423068046569824,36.0,0.0
1,3750,2.1552371978759766,2.2428384083509445,9.42003059387207,36.0,0.0
1,3800,2.1959283351898193,2.241515007019043,9.407571792602539,36.0,0.0
1,3850,2.163198471069336,2.2414208233356474,9.406686782836914,36.0,0.0
1,3900,2.4815990924835205,2.240022666454315,9.39354419708252,36.0,0.0
1,3950,1.265982985496521,2.2391966861486434,9.385788917541504,36.0,0.0
1,4000,3.4257290363311768,2.238179543018341,9.376245498657227,36.0,0.0
1,4050,2.3058464527130127,2.2380676686763765,9.375197410583496,36.0,0.0
1,4100,2.2701213359832764,2.2377056217193605,9.371805191040039,36.0,0.0
1,4150,2.2407443523406982,2.2374588161706925,9.369490623474121,36.0,0.0
1,4200,1.8115662336349487,2.23734397649765,9.368415832519531,36.0,0.0
1,4250,2.0828301906585693,2.236788848042488,9.363215446472168,36.0,0.0
1,4300,2.386556386947632,2.23648100733757,9.360333442687988,36.0,0.0
1,4350,2.47245454788208,2.2359211158752443,9.355094909667969,36.0,0.0
1,4400,2.0719234943389893,2.236137278676033,9.357118606567383,36.0,0.0
1,4450,2.034783124923706,2.235788109898567,9.353850364685059,36.0,0.0
1,4500,2.9168171882629395,2.2351445865631105,9.347833633422852,36.0,0.0
1,4550,2.3931949138641357,2.235431885123253,9.350519180297852,36.0,0.0
1,4600,2.0442590713500977,2.2350781220197677,9.347211837768555,36.0,0.0
1,4650,2.433283805847168,2.2343110609054566,9.340044975280762,36.0,0.0
1,4700,2.105436086654663,2.2344584614038467,9.341421127319336,36.0,0.0
1,4750,1.3355151414871216,2.2344229459762572,9.341090202331543,36.0,0.0
1,4800,2.162400722503662,2.233641900420189,9.333796501159668,36.0,0.0
1,4850,2.5177228450775146,2.2340698462724684,9.33779239654541,36.0,0.0
1,4900,2.1799886226654053,2.2342107093334196,9.339107513427734,36.0,0.0
1,4950,2.443124294281006,2.233621466755867,9.33360481262207,36.0,0.0
1,5000,1.9561965465545654,2.233246545791626,9.330107688903809,36.0,0.0
2,5050,2.764091730117798,2.233486451506615,9.332345962524414,36.0,0.0
2,5100,2.14585280418396,2.2336360138654707,9.333741188049316,36.0,0.0
2,5150,2.4582767486572266,2.233597289919853,9.333380699157715,36.0,0.0
2,5200,2.0003209114074707,2.233116676211357,9.328895568847656,36.0,0.0
2,5250,2.425408363342285,2.232950751185417,9.327347755432129,36.0,0.0
2,5300,2.3515589237213135,2.2330238860845566,9.328030586242676,36.0,0.0
2,5350,2.2863526344299316,2.2337047868967055,9.334383964538574,36.0,0.0
2,5400,2.211611270904541,2.2338689333200454,9.335915565490723,36.0,0.0
2,5450,3.029987096786499,2.2331961530447004,9.329638481140137,36.0,0.0
2,5500,2.6356658935546875,2.233267571926117,9.330303192138672,36.0,0.0
2,5550,3.379862070083618,2.2327361994981767,9.325345993041992,36.0,0.0
2,5600,1.710963487625122,2.232593422532082,9.324016571044922,36.0,0.0
2,5650,2.512631893157959,2.2319980281591416,9.318465232849121,36.0,0.0
2,5700,3.0645923614501953,2.231731425523758,9.3159818649292,36.0,0.0
2,5750,2.4942233562469482,2.231398721933365,9.312884330749512,36.0,0.0
2,5800,2.198934555053711,2.230533143281937,9.304825782775879,36.0,0.0
2,5850,2.3562989234924316,2.230769146680832,9.307022094726562,36.0,0.0
2,5900,2.603199005126953,2.2304091769456864,9.303671836853027,36.0,0.0
2,5950,2.2180120944976807,2.2299671363830567,9.299560546875,36.0,0.0
2,6000,2.761441469192505,2.229148933291435,9.291954040527344,36.0,0.0
2,6050,2.076282262802124,2.2282965248823166,9.284037590026855,36.0,0.0
2,6100,2.451326847076416,2.227979130744934,9.281091690063477,36.0,0.0
2,6150,2.309785842895508,2.22847181558609,9.285664558410645,36.0,0.0
2,6200,1.8690507411956787,2.227742168903351,9.278892517089844,36.0,0.0
2,6250,2.2396445274353027,2.228023729324341,9.281505584716797,36.0,0.0
2,6300,2.0868966579437256,2.2275838834047317,9.277423858642578,36.0,0.0
2,6350,2.093470335006714,2.227639543414116,9.277938842773438,36.0,0.0
2,6400,2.0393247604370117,2.2275737261772157,9.277328491210938,36.0,0.0
2,6450,2.0258095264434814,2.2270965230464936,9.272903442382812,36.0,0.0
2,6500,2.2692368030548096,2.227498627901077,9.276631355285645,36.0,0.0
